elev,shp,rie,elb,time,date
19.91,1.12,666.0,20.25,45275.778,2023-10-03
19.89,1.1,666.0,20.2,45275.807,2023-10-03
19.84,1.11,666.0,20.11,45275.83,2023-10-03
19.82,1.11,666.0,20.06,45275.865,2023-10-03
19.8,1.12,666.0,20.01,45275.898,2023-10-03
19.79,1.15,666.0,19.98,45275.93,2023-10-03
19.79,1.08,666.0,19.95,45275.963,2023-10-03
19.81,0.99,666.0,19.94,45275.996,2023-10-03
19.81,0.96,666.0,19.91,45276.03,2023-10-03
19.81,0.95,666.0,19.9,45276.064,2023-10-03
19.79,0.95,666.0,19.87,45276.106,2023-10-03
19.91,0.71,666.0,19.92,45276.133,2023-10-03
19.51,1.14,666.0,19.51,45276.163,2023-10-03
19.21,1.42,666.0,19.17,45276.198,2023-10-03
18.96,1.72,666.0,18.91,45276.228,2023-10-03
18.88,1.84,666.0,18.81,45276.265,2023-10-03
18.88,1.92,666.0,18.78,45276.301,2023-10-03
18.32,2.67,666.0,18.22,45276.331,2023-10-03
17.57,3.74,666.0,17.46,45276.366,2023-10-03
17.43,3.97,666.0,17.31,45276.398,2023-10-03
17.41,4.05,666.0,17.25,45276.43,2023-10-03
17.6,3.75,666.0,17.44,45276.462,2023-10-03
17.83,3.43,666.0,17.69,45276.501,2023-10-03
18.07,3.1,666.0,17.94,45276.529,2023-10-03
18.31,2.72,666.0,18.27,45276.569,2023-10-03
17.36,4.64,666.0,17.28,45276.599,2023-10-03
15.32,30.6,666.0,10.3,45276.628,2023-10-03
18.71,12.88,666.0,16.74,45276.66,2023-10-03
17.25,12.85,666.0,15.51,45276.7,2023-10-03
16.73,12.08,666.0,14.95,45276.729,2023-10-03
16.65,10.48,666.0,14.77,45276.762,2023-10-03
16.67,8.78,666.0,14.21,45276.798,2023-10-03
16.51,7.8,666.0,12.67,45276.834,2023-10-03
16.57,6.27,666.0,9.4,45276.872,2023-10-03
17.11,3.76,666.0,7.07,45276.899,2023-10-03
18.31,-0.41,666.0,4.04,45276.929,2023-10-03
19.74,-3.75,666.0,0.8,45276.963,2023-10-03
23.21,-8.87,666.0,4.58,45276.998,2023-10-03
26.14,-11.27,666.0,7.35,45277.026,2023-10-03
28.89,-12.72,666.0,2.96,45277.063,2023-10-03
32.81,-14.15,666.0,3.5,45277.098,2023-10-03
36.43,-14.82,666.0,4.62,45277.129,2023-10-03
40.25,-14.71,666.0,3.6,45277.174,2023-10-03
46.73,-14.09,666.0,4.58,45277.201,2023-10-03
50.49,-12.44,666.0,3.66,45277.228,2023-10-03
58.8,-11.56,666.0,4.61,45277.261,2023-10-03
61.9,-8.7,666.0,0.62,45277.298,2023-10-03
70.16,-7.49,666.0,4.38,45277.331,2023-10-03
75.24,-6.82,666.0,1.97,45277.364,2023-10-03
83.0,-5.18,666.0,4.05,45277.398,2023-10-03
91.42,-4.22,666.0,9.56,45277.432,2023-10-03
99.04,-3.54,666.0,10.73,45277.46,2023-10-03
104.7,-2.2,666.0,9.01,45277.496,2023-10-03
109.24,-0.87,666.0,4.88,45277.527,2023-10-03
119.98,1.8,666.0,13.77,45277.563,2023-10-03
125.37,3.23,666.0,14.13,45277.596,2023-10-03
126.72,2.76,666.0,11.02,45277.634,2023-10-03
127.69,2.58,666.0,6.24,45277.661,2023-10-03
129.78,3.33,666.0,0.19,45277.703,2023-10-03
132.04,4.36,666.0,6.16,45277.732,2023-10-03
137.53,6.0,666.0,3.56,45277.763,2023-10-03
141.03,7.28,666.0,5.75,45277.798,2023-10-03
143.84,8.05,666.0,8.03,45277.833,2023-10-03
148.69,9.89,666.0,4.92,45277.863,2023-10-03
151.3,10.85,666.0,4.72,45277.9,2023-10-03
154.01,11.87,666.0,6.46,45277.935,2023-10-03
155.74,13.47,666.0,8.38,45277.962,2023-10-03
157.32,15.12,666.0,8.56,45277.998,2023-10-03
158.76,16.68,666.0,9.96,45278.034,2023-10-03
160.46,17.76,666.0,10.93,45278.061,2023-10-03
165.07,20.96,666.0,7.68,45278.1,2023-10-03
163.22,119.11,666.0,15.09,45278.131,2023-10-03
162.1,124.97,666.0,15.3,45278.163,2023-10-03
161.12,130.55,666.0,15.76,45278.198,2023-10-03
159.81,135.55,666.0,17.88,45278.237,2023-10-03
159.45,137.54,666.0,18.04,45278.263,2023-10-03
173.58,44.0,666.0,4.64,45278.302,2023-10-03
173.72,39.16,666.0,3.54,45278.33,2023-10-03
172.36,29.06,666.0,2.31,45278.362,2023-10-03
170.98,24.86,666.0,6.66,45278.394,2023-10-03
168.32,20.51,666.0,9.69,45278.439,2023-10-03
163.34,15.02,666.0,7.24,45278.464,2023-10-03
158.82,13.54,666.0,10.6,45278.497,2023-10-03
151.45,12.72,666.0,9.54,45278.536,2023-10-03
145.98,12.0,666.0,11.52,45278.562,2023-10-03
141.45,11.8,666.0,12.43,45278.596,2023-10-03
134.56,12.65,666.0,10.53,45278.627,2023-10-03
126.47,11.57,666.0,10.3,45278.665,2023-10-03
122.54,10.45,666.0,13.68,45278.695,2023-10-03
117.8,9.81,666.0,14.32,45278.732,2023-10-03
113.59,8.97,666.0,12.29,45278.759,2023-10-03
106.01,8.54,666.0,7.9,45278.795,2023-10-03
99.44,7.05,666.0,4.36,45278.842,2023-10-03
97.25,5.59,666.0,11.34,45278.864,2023-10-03
91.13,3.92,666.0,9.56,45278.898,2023-10-03
88.01,3.32,666.0,14.04,45278.929,2023-10-03
78.63,3.47,666.0,5.79,45278.963,2023-10-03
74.81,3.59,666.0,9.87,45278.999,2023-10-03
64.03,6.03,666.0,4.72,45279.029,2023-10-03
58.02,6.98,666.0,7.42,45279.067,2023-10-03
58.12,2.04,666.0,12.49,45279.097,2023-10-03
52.4,-4.06,666.0,9.85,45279.131,2023-10-03
50.07,-6.23,666.0,14.27,45279.162,2023-10-03
46.9,-8.12,666.0,14.43,45279.201,2023-10-03
44.32,-9.92,666.0,14.6,45279.228,2023-10-03
40.65,-11.91,666.0,12.08,45279.262,2023-10-03
37.56,-13.97,666.0,13.5,45279.302,2023-10-03
34.94,-16.4,666.0,12.17,45279.329,2023-10-03
33.41,-18.62,666.0,13.07,45279.362,2023-10-03
31.17,-20.54,666.0,16.98,45279.4,2023-10-03
29.61,-21.66,666.0,16.32,45279.432,2023-10-03
28.62,-22.64,666.0,15.63,45279.464,2023-10-03
28.0,-23.32,666.0,14.99,45279.5,2023-10-03
27.57,-23.79,666.0,14.2,45279.531,2023-10-03
26.25,-23.42,666.0,11.99,45279.564,2023-10-03
25.29,-23.07,666.0,10.11,45279.604,2023-10-03
25.12,-23.03,666.0,9.17,45279.629,2023-10-03
24.95,-22.87,666.0,8.44,45279.662,2023-10-03
24.83,-22.71,666.0,7.89,45279.699,2023-10-03
24.84,-22.57,666.0,7.62,45279.731,2023-10-03
24.82,-22.37,666.0,7.39,45279.766,2023-10-03
24.85,-22.15,666.0,7.21,45279.799,2023-10-03
25.36,-21.84,666.0,7.34,45279.829,2023-10-03
26.7,-21.01,666.0,6.52,45279.863,2023-10-03
29.12,-19.86,666.0,4.53,45279.905,2023-10-03
32.17,-18.34,666.0,6.04,45279.935,2023-10-03
36.88,-16.44,666.0,4.82,45279.963,2023-10-03
40.75,-14.95,666.0,5.36,45280.001,2023-10-03
46.58,-13.35,666.0,7.03,45280.028,2023-10-03
50.19,-11.29,666.0,6.4,45280.063,2023-10-03
55.49,-9.4,666.0,4.28,45280.098,2023-10-03
62.78,-7.15,666.0,3.22,45280.129,2023-10-03
67.9,-5.83,666.0,1.54,45280.163,2023-10-03
74.6,-5.19,666.0,3.96,45280.206,2023-10-03
80.2,-4.43,666.0,5.44,45280.23,2023-10-03
78.9,0.6,666.0,3.05,45280.262,2023-10-03
82.71,1.51,666.0,6.22,45280.299,2023-10-03
89.61,2.68,666.0,2.63,45280.333,2023-10-03
97.94,3.43,666.0,3.84,45280.362,2023-10-03
101.43,3.26,666.0,4.86,45280.397,2023-10-03
105.29,3.52,666.0,0.81,45280.433,2023-10-03
109.85,2.62,666.0,3.95,45280.461,2023-10-03
114.41,1.75,666.0,7.11,45280.506,2023-10-03
117.7,2.44,666.0,7.39,45280.531,2023-10-03
120.62,3.54,666.0,8.5,45280.566,2023-10-03
124.23,4.57,666.0,8.04,45280.6,2023-10-03
126.59,5.56,666.0,10.48,45280.63,2023-10-03
130.34,6.81,666.0,9.35,45280.661,2023-10-03
134.07,8.5,666.0,9.17,45280.705,2023-10-03
137.38,9.76,666.0,10.75,45280.735,2023-10-03
140.96,11.22,666.0,9.98,45280.766,2023-10-03
143.87,12.62,666.0,9.69,45280.799,2023-10-03
146.12,13.68,666.0,11.9,45280.835,2023-10-03
148.09,14.77,666.0,11.73,45280.861,2023-10-03
149.83,15.54,666.0,13.85,45280.9,2023-10-03
155.48,20.85,666.0,7.6,45280.934,2023-10-03
157.3,22.23,666.0,9.5,45280.967,2023-10-03
158.47,23.88,666.0,14.14,45281.0,2023-10-03
159.92,26.2,666.0,14.4,45281.029,2023-10-03
160.84,28.32,666.0,14.63,45281.064,2023-10-03
163.11,79.44,666.0,5.76,45281.1,2023-10-03
165.7,49.69,666.0,7.5,45281.131,2023-10-03
167.06,59.63,666.0,5.79,45281.16,2023-10-03
166.62,83.31,666.0,4.84,45281.198,2023-10-03
162.02,102.13,666.0,9.43,45281.233,2023-10-03
159.43,108.64,666.0,11.54,45281.27,2023-10-03
158.33,111.88,666.0,12.44,45281.3,2023-10-03
157.81,113.19,666.0,12.66,45281.329,2023-10-03
161.78,105.42,666.0,7.62,45281.363,2023-10-03
164.48,120.23,666.0,3.61,45281.402,2023-10-03
163.39,115.34,666.0,5.93,45281.43,2023-10-03
162.76,109.69,666.0,8.26,45281.462,2023-10-03
157.88,72.05,666.0,9.93,45281.507,2023-10-03
158.13,63.43,666.0,7.58,45281.528,2023-10-03
156.17,54.3,666.0,4.16,45281.56,2023-10-03
152.71,45.56,666.0,3.64,45281.596,2023-10-03
149.0,37.02,666.0,6.28,45281.63,2023-10-03
141.32,28.73,666.0,2.72,45281.662,2023-10-03
136.32,23.85,666.0,2.81,45281.696,2023-10-03
132.24,20.45,666.0,2.3,45281.73,2023-10-03
127.45,18.01,666.0,3.34,45281.763,2023-10-03
122.42,14.96,666.0,6.18,45281.796,2023-10-03
118.49,13.15,666.0,10.04,45281.834,2023-10-03
113.75,11.94,666.0,11.31,45281.862,2023-10-03
105.19,7.97,666.0,3.48,45281.896,2023-10-03
101.8,5.86,666.0,6.54,45281.932,2023-10-03
95.86,3.72,666.0,4.39,45281.961,2023-10-03
92.71,2.36,666.0,8.35,45282.0,2023-10-03
87.22,0.29,666.0,5.85,45282.034,2023-10-03
86.09,-2.03,666.0,11.04,45282.064,2023-10-03
80.7,-4.33,666.0,8.38,45282.095,2023-10-03
75.79,-7.76,666.0,7.04,45282.13,2023-10-03
73.33,-9.44,666.0,10.27,45282.166,2023-10-03
69.81,-11.62,666.0,11.93,45282.199,2023-10-03
65.8,-14.25,666.0,11.58,45282.228,2023-10-03
62.83,-16.26,666.0,10.66,45282.264,2023-10-03
60.52,-17.33,666.0,10.16,45282.298,2023-10-03
57.73,-18.04,666.0,8.59,45282.336,2023-10-03
55.1,-18.53,666.0,14.21,45282.366,2023-10-03
52.43,-19.03,666.0,14.44,45282.396,2023-10-03
49.23,-20.56,666.0,13.96,45282.432,2023-10-03
45.92,-21.83,666.0,13.62,45282.461,2023-10-03
43.12,-23.12,666.0,11.61,45282.496,2023-10-03
41.11,-24.17,666.0,10.66,45282.53,2023-10-03
39.47,-25.11,666.0,12.47,45282.568,2023-10-03
38.08,-25.87,666.0,12.52,45282.597,2023-10-03
36.74,-26.71,666.0,13.06,45282.639,2023-10-03
35.63,-27.39,666.0,15.12,45282.664,2023-10-03
34.56,-27.91,666.0,15.28,45282.696,2023-10-03
33.28,-28.15,666.0,14.71,45282.729,2023-10-03
31.95,-28.21,666.0,15.06,45282.761,2023-10-03
30.88,-28.17,666.0,14.6,45282.798,2023-10-03
30.0,-27.82,666.0,14.14,45282.828,2023-10-03
29.21,-27.24,666.0,13.47,45282.862,2023-10-03
28.35,-26.51,666.0,12.54,45282.897,2023-10-03
27.63,-25.72,666.0,11.71,45282.939,2023-10-03
27.05,-24.73,666.0,10.95,45282.964,2023-10-03
26.46,-23.43,666.0,10.04,45283.001,2023-10-03
25.75,-22.04,666.0,9.01,45283.031,2023-10-03
25.05,-20.68,666.0,8.02,45283.066,2023-10-03
24.58,-19.63,666.0,7.4,45283.1,2023-10-03
24.27,-18.78,666.0,7.04,45283.131,2023-10-03
24.04,-18.11,666.0,6.75,45283.161,2023-10-03
20.51,-15.98,666.0,3.52,45283.198,2023-10-03
18.32,-14.04,666.0,2.33,45283.228,2023-10-03
18.87,-14.02,666.0,2.86,45283.261,2023-10-03
20.22,-14.2,666.0,3.64,45283.298,2023-10-03
22.96,-14.69,666.0,5.99,45283.328,2023-10-03
26.17,-14.42,666.0,7.87,45283.361,2023-10-03
30.57,-13.67,666.0,5.59,45283.4,2023-10-03
36.75,-12.51,666.0,6.63,45283.429,2023-10-03
41.98,-11.65,666.0,5.88,45283.461,2023-10-03
46.24,-10.62,666.0,2.91,45283.495,2023-10-03
51.44,-9.03,666.0,0.78,45283.528,2023-10-03
58.29,-6.54,666.0,0.85,45283.563,2023-10-03
64.02,-4.79,666.0,5.58,45283.596,2023-10-03
70.36,-3.14,666.0,6.39,45283.63,2023-10-03
79.47,-2.62,666.0,5.14,45283.661,2023-10-03
84.24,-2.85,666.0,3.82,45283.705,2023-10-03
91.54,1.22,666.0,8.7,45283.729,2023-10-03
99.59,2.93,666.0,12.66,45283.76,2023-10-03
103.56,3.31,666.0,8.21,45283.799,2023-10-03
106.77,4.02,666.0,8.56,45283.828,2023-10-03
111.71,5.23,666.0,6.68,45283.866,2023-10-03
113.97,4.76,666.0,2.78,45283.897,2023-10-03
116.62,4.82,666.0,0.91,45283.935,2023-10-03
121.68,6.13,666.0,2.04,45283.964,2023-10-03
126.73,7.73,666.0,2.41,45284.005,2023-10-03
129.79,9.08,666.0,3.14,45284.029,2023-10-03
132.41,9.82,666.0,2.41,45284.066,2023-10-03
135.13,10.57,666.0,4.61,45284.098,2023-10-03
138.45,11.57,666.0,6.29,45284.127,2023-10-03
141.26,11.68,666.0,7.79,45284.161,2023-10-03
145.32,12.34,666.0,9.77,45284.197,2023-10-03
149.48,13.42,666.0,6.59,45284.229,2023-10-03
152.64,14.87,666.0,3.17,45284.266,2023-10-03
154.36,15.82,666.0,3.55,45284.304,2023-10-03
165.34,60.04,666.0,10.41,45284.333,2023-10-03
158.14,18.99,666.0,5.72,45284.364,2023-10-03
160.97,17.16,666.0,4.34,45284.399,2023-10-03
163.19,14.83,666.0,5.98,45284.429,2023-10-03
164.61,12.77,666.0,6.27,45284.462,2023-10-03
166.49,15.29,666.0,6.99,45284.496,2023-10-03
167.96,16.75,666.0,7.67,45284.529,2023-10-03
161.09,131.9,666.0,17.35,45284.561,2023-10-03
159.83,134.51,666.0,17.69,45284.597,2023-10-03
158.87,137.52,666.0,18.14,45284.651,2023-10-03
171.58,24.22,666.0,8.11,45284.67,2023-10-03
171.11,28.24,666.0,9.67,45284.708,2023-10-03
161.56,139.96,666.0,13.39,45284.741,2023-10-03
161.92,139.85,666.0,12.77,45284.772,2023-10-03
170.74,26.05,666.0,8.93,45284.8,2023-10-03
170.26,21.49,666.0,5.56,45284.828,2023-10-03
168.46,19.91,666.0,5.43,45284.861,2023-10-03
166.38,16.78,666.0,7.04,45284.899,2023-10-03
163.69,12.02,666.0,9.83,45284.927,2023-10-03
159.21,5.44,666.0,11.71,45284.962,2023-10-03
154.72,7.18,666.0,11.61,45284.998,2023-10-03
151.11,8.44,666.0,10.96,45285.031,2023-10-03
146.18,9.32,666.0,10.03,45285.067,2023-10-03
142.28,9.76,666.0,11.14,45285.099,2023-10-03
139.49,14.46,666.0,13.8,45285.129,2023-10-03
135.41,15.55,666.0,17.08,45285.163,2023-10-03
129.38,14.6,666.0,12.89,45285.197,2023-10-03
124.2,7.97,666.0,13.32,45285.227,2023-10-03
122.52,5.33,666.0,12.8,45285.261,2023-10-03
115.11,3.38,666.0,7.95,45285.297,2023-10-03
112.22,1.44,666.0,12.68,45285.328,2023-10-03
109.52,-0.18,666.0,17.64,45285.371,2023-10-03
106.07,-1.17,666.0,17.02,45285.396,2023-10-03
101.93,-2.04,666.0,19.9,45285.431,2023-10-03
96.67,-3.26,666.0,16.3,45285.464,2023-10-03
91.7,-4.12,666.0,18.21,45285.497,2023-10-03
83.45,-5.01,666.0,13.39,45285.527,2023-10-03
77.72,-4.77,666.0,11.54,45285.563,2023-10-03
71.89,-6.35,666.0,8.67,45285.596,2023-10-03
67.91,-8.27,666.0,6.35,45285.633,2023-10-03
62.5,-9.9,666.0,4.38,45285.661,2023-10-03
65.15,-13.96,666.0,10.22,45285.696,2023-10-03
60.69,-12.92,666.0,10.67,45285.734,2023-10-03
55.19,-14.82,666.0,7.26,45285.761,2023-10-03
50.86,-15.68,666.0,10.44,45285.796,2023-10-03
51.8,-18.97,666.0,15.56,45285.837,2023-10-03
50.73,-21.06,666.0,16.26,45285.868,2023-10-03
48.21,-22.99,666.0,14.12,45285.897,2023-10-03
46.07,-24.73,666.0,16.32,45285.927,2023-10-03
44.01,-26.27,666.0,15.04,45285.96,2023-10-03
42.63,-27.46,666.0,17.71,45285.995,2023-10-03
41.08,-28.55,666.0,17.96,45286.031,2023-10-03
38.92,-29.63,666.0,18.7,45286.061,2023-10-03
37.31,-30.29,666.0,18.73,45286.099,2023-10-03
35.14,-31.19,666.0,18.77,45286.133,2023-10-03
33.22,-31.37,666.0,17.0,45286.163,2023-10-03
32.02,-31.23,666.0,15.87,45286.2,2023-10-03
31.06,-30.77,666.0,15.51,45286.229,2023-10-03
30.05,-30.04,666.0,14.43,45286.261,2023-10-03
29.36,-29.36,666.0,13.73,45286.297,2023-10-03
28.84,-28.62,666.0,13.1,45286.329,2023-10-03
28.5,-27.86,666.0,12.62,45286.362,2023-10-03
28.26,-27.09,666.0,12.17,45286.399,2023-10-03
28.09,-26.34,666.0,11.75,45286.441,2023-10-03
27.95,-25.67,666.0,11.35,45286.463,2023-10-03
28.16,-25.13,666.0,11.47,45286.502,2023-10-03
29.2,-24.4,666.0,11.58,45286.529,2023-10-03
31.59,-22.79,666.0,10.14,45286.569,2023-10-03
35.16,-20.71,666.0,9.82,45286.595,2023-10-03
39.21,-18.59,666.0,9.44,45286.631,2023-10-03
43.5,-16.52,666.0,10.57,45286.663,2023-10-03
50.01,-13.94,666.0,12.44,45286.699,2023-10-03
53.37,-12.54,666.0,12.4,45286.73,2023-10-03
57.2,-10.74,666.0,8.85,45286.758,2023-10-03
60.55,-9.53,666.0,6.96,45286.798,2023-10-03
65.59,-7.92,666.0,7.47,45286.835,2023-10-03
68.88,-7.14,666.0,6.73,45286.863,2023-10-03
74.05,-7.87,666.0,5.87,45286.903,2023-10-03
78.24,-7.64,666.0,4.62,45286.928,2023-10-03
81.06,-7.1,666.0,4.0,45286.963,2023-10-03
84.96,-5.86,666.0,7.2,45286.999,2023-10-03
90.85,-5.04,666.0,9.96,45287.031,2023-10-03
94.7,-4.49,666.0,10.63,45287.064,2023-10-03
100.28,-3.72,666.0,11.61,45287.098,2023-10-03
105.02,-1.85,666.0,12.32,45287.133,2023-10-03
108.19,-1.07,666.0,9.78,45287.163,2023-10-03
112.54,-0.01,666.0,8.16,45287.201,2023-10-03
116.4,0.47,666.0,6.64,45287.233,2023-10-03
118.43,1.9,666.0,4.53,45287.261,2023-10-03
120.92,2.95,666.0,4.11,45287.298,2023-10-03
124.41,3.85,666.0,4.02,45287.328,2023-10-03
127.36,4.55,666.0,5.41,45287.362,2023-10-03
130.63,4.96,666.0,6.46,45287.399,2023-10-03
133.99,5.58,666.0,6.65,45287.431,2023-10-03
136.49,6.08,666.0,10.13,45287.462,2023-10-03
140.0,6.96,666.0,11.3,45287.509,2023-10-03
142.99,7.75,666.0,10.47,45287.534,2023-10-03
145.82,9.2,666.0,10.04,45287.564,2023-10-03
149.0,11.55,666.0,7.41,45287.6,2023-10-03
150.68,12.99,666.0,9.9,45287.631,2023-10-03
152.3,13.59,666.0,13.09,45287.66,2023-10-03
153.75,14.23,666.0,15.5,45287.696,2023-10-03
155.81,16.17,666.0,15.29,45287.73,2023-10-03
157.61,19.08,666.0,13.52,45287.761,2023-10-03
159.23,22.36,666.0,14.91,45287.797,2023-10-03
161.39,27.16,666.0,14.72,45287.829,2023-10-03
162.56,31.39,666.0,13.65,45287.861,2023-10-03
164.76,87.72,666.0,5.08,45287.898,2023-10-03
164.35,99.07,666.0,6.71,45287.931,2023-10-03
163.98,107.21,666.0,7.85,45287.971,2023-10-03
168.13,43.43,666.0,10.73,45287.999,2023-10-03
169.38,37.54,666.0,12.53,45288.026,2023-10-03
165.17,116.76,666.0,4.92,45288.062,2023-10-03
165.26,120.19,666.0,4.58,45288.097,2023-10-03
165.39,121.36,666.0,4.22,45288.127,2023-10-03
165.39,121.97,666.0,4.09,45288.163,2023-10-03
169.45,38.91,666.0,12.97,45288.197,2023-10-03
167.22,46.36,666.0,8.5,45288.229,2023-10-03
164.77,42.46,666.0,7.71,45288.273,2023-10-03
164.03,38.06,666.0,5.67,45288.299,2023-10-03
163.11,35.29,666.0,5.08,45288.327,2023-10-03
159.31,30.43,666.0,8.05,45288.363,2023-10-03
156.07,27.82,666.0,6.14,45288.399,2023-10-03
151.85,27.28,666.0,5.06,45288.438,2023-10-03
148.09,25.28,666.0,3.69,45288.462,2023-10-03
144.15,23.02,666.0,5.13,45288.498,2023-10-03
138.85,20.03,666.0,4.25,45288.532,2023-10-03
135.14,18.35,666.0,4.63,45288.56,2023-10-03
130.87,17.63,666.0,5.48,45288.6,2023-10-03
125.1,16.7,666.0,5.55,45288.627,2023-10-03
120.76,15.73,666.0,8.3,45288.661,2023-10-03
116.13,14.49,666.0,5.91,45288.7,2023-10-03
112.15,12.93,666.0,4.95,45288.734,2023-10-03
108.6,5.19,666.0,4.46,45288.766,2023-10-03
105.25,3.91,666.0,2.8,45288.799,2023-10-03
101.9,3.67,666.0,4.96,45288.829,2023-10-03
97.38,3.68,666.0,3.95,45288.861,2023-10-03
90.16,1.19,666.0,6.7,45288.897,2023-10-03
86.79,-0.74,666.0,5.08,45288.929,2023-10-03
84.52,-1.17,666.0,9.04,45288.962,2023-10-03
81.0,-1.09,666.0,6.1,45288.998,2023-10-03
76.95,-1.94,666.0,7.97,45289.036,2023-10-03
73.68,-4.23,666.0,7.62,45289.067,2023-10-03
70.72,-6.2,666.0,5.46,45289.098,2023-10-03
63.72,-12.23,666.0,7.11,45289.132,2023-10-03
62.31,-13.45,666.0,8.7,45289.161,2023-10-03
60.43,-14.47,666.0,7.94,45289.198,2023-10-03
58.58,-15.48,666.0,9.43,45289.231,2023-10-03
55.95,-15.28,666.0,15.69,45289.261,2023-10-03
52.7,-15.3,666.0,12.74,45289.297,2023-10-03
50.66,-15.51,666.0,18.33,45289.336,2023-10-03
47.82,-16.07,666.0,17.7,45289.361,2023-10-03
44.21,-17.07,666.0,16.21,45289.395,2023-10-03
41.42,-17.81,666.0,13.54,45289.43,2023-10-03
39.18,-18.46,666.0,12.49,45289.461,2023-10-03
37.47,-19.09,666.0,13.64,45289.499,2023-10-03
35.14,-19.82,666.0,14.07,45289.53,2023-10-03
32.66,-20.83,666.0,13.51,45289.563,2023-10-03
31.28,-22.47,666.0,15.58,45289.601,2023-10-03
29.64,-23.75,666.0,15.47,45289.639,2023-10-03
27.47,-23.83,666.0,12.66,45289.667,2023-10-03
26.22,-23.6,666.0,11.56,45289.7,2023-10-03
25.49,-23.17,666.0,10.8,45289.733,2023-10-03
25.05,-22.72,666.0,10.35,45289.763,2023-10-03
24.71,-22.18,666.0,9.9,45289.797,2023-10-03
24.78,-21.16,666.0,9.55,45289.83,2023-10-03
25.9,-19.49,666.0,9.43,45289.861,2023-10-03
29.03,-15.64,666.0,10.07,45289.897,2023-10-03
32.73,-12.95,666.0,9.67,45289.927,2023-10-03
35.68,-11.33,666.0,9.25,45289.961,2023-10-03
34.55,-5.77,666.0,7.23,45289.995,2023-10-03
40.32,-4.23,666.0,4.98,45290.029,2023-10-03
46.55,-3.29,666.0,4.45,45290.061,2023-10-03
52.58,-2.96,666.0,4.68,45290.099,2023-10-03
59.48,-2.52,666.0,4.68,45290.129,2023-10-03
65.52,-1.84,666.0,5.58,45290.166,2023-10-03
72.11,-0.81,666.0,5.64,45290.194,2023-10-03
77.61,-0.08,666.0,6.0,45290.228,2023-10-03
83.27,0.85,666.0,5.97,45290.262,2023-10-03
89.27,2.03,666.0,6.83,45290.299,2023-10-03
94.85,2.75,666.0,5.97,45290.329,2023-10-03
99.43,2.97,666.0,6.94,45290.363,2023-10-03
104.44,3.65,666.0,8.64,45290.4,2023-10-03
108.44,4.33,666.0,7.19,45290.429,2023-10-03
113.45,4.96,666.0,8.77,45290.462,2023-10-03
116.29,5.4,666.0,6.24,45290.495,2023-10-03
119.5,5.69,666.0,8.2,45290.528,2023-10-03
123.28,6.04,666.0,8.44,45290.561,2023-10-03
126.8,6.7,666.0,8.06,45290.597,2023-10-03
129.39,7.13,666.0,8.21,45290.63,2023-10-03
131.42,7.67,666.0,7.93,45290.664,2023-10-03
134.68,8.58,666.0,7.28,45290.706,2023-10-03
138.65,10.4,666.0,5.76,45290.729,2023-10-03
142.96,11.4,666.0,6.82,45290.766,2023-10-03
145.23,11.99,666.0,7.8,45290.802,2023-10-03
148.35,14.21,666.0,6.1,45290.827,2023-10-03
149.91,15.38,666.0,7.65,45290.865,2023-10-03
150.87,16.26,666.0,8.37,45290.899,2023-10-03
151.43,16.72,666.0,12.92,45290.928,2023-10-03
153.65,18.24,666.0,11.33,45290.963,2023-10-03
155.03,18.98,666.0,10.05,45291.003,2023-10-03
157.55,21.53,666.0,6.38,45291.027,2023-10-03
159.6,24.73,666.0,4.03,45291.063,2023-10-03
160.74,26.74,666.0,4.67,45291.098,2023-10-03
165.33,79.71,666.0,9.74,45291.13,2023-10-03
161.92,30.89,666.0,4.91,45291.164,2023-10-03
162.23,32.89,666.0,4.94,45291.196,2023-10-03
163.04,82.11,666.0,9.41,45291.23,2023-10-03
162.64,35.8,666.0,5.03,45291.261,2023-10-03
162.7,36.72,666.0,5.0,45291.303,2023-10-03
162.29,36.26,666.0,5.83,45291.328,2023-10-03
160.87,33.36,666.0,7.07,45291.364,2023-10-03
158.46,29.92,666.0,8.96,45291.396,2023-10-03
154.84,33.08,666.0,7.42,45291.43,2023-10-03
152.87,34.37,666.0,6.69,45291.461,2023-10-03
150.72,34.94,666.0,6.45,45291.494,2023-10-03
144.84,32.96,666.0,3.39,45291.528,2023-10-03
141.65,32.17,666.0,2.37,45291.564,2023-10-03
138.1,31.18,666.0,1.6,45291.606,2023-10-03
133.7,29.7,666.0,2.33,45291.633,2023-10-03
127.24,28.66,666.0,1.43,45291.664,2023-10-03
120.48,26.5,666.0,2.68,45291.698,2023-10-03
116.79,25.25,666.0,4.69,45291.729,2023-10-03
113.54,23.99,666.0,7.97,45291.765,2023-10-03
108.29,22.78,666.0,6.76,45291.8,2023-10-03
104.13,21.38,666.0,9.75,45291.831,2023-10-03
98.29,19.0,666.0,5.93,45291.864,2023-10-03
95.26,17.67,666.0,6.35,45291.897,2023-10-03
92.43,15.68,666.0,8.67,45291.932,2023-10-03
88.94,13.81,666.0,6.33,45291.961,2023-10-03
84.37,11.99,666.0,5.11,45291.999,2023-10-03
82.33,10.16,666.0,8.27,45292.032,2023-10-03
79.03,8.64,666.0,10.22,45292.065,2023-10-03
75.23,7.51,666.0,12.52,45292.098,2023-10-03
69.89,6.37,666.0,12.37,45292.133,2023-10-03
