elev,shp,time,elb,rie
36.59,37.98,17:55:45:170,40.23,29.69
35.33,37.28,17:55:45:316,32.55,40.95
29.88,28.57,17:55:45:451,35.77,29.84
26.94,24.41,17:55:45:579,34.39,26.46
24.06,18.26,17:55:45:720,33.74,23.8
22.07,9.58,17:55:45:853,34.23,23.07
21.11,6.67,17:55:45:989,30.39,27.83
19.27,0.53,17:55:46:130,29.79,666.0
17.6,-6.95,17:55:46:280,27.15,666.0
17.18,-12.68,17:55:46:418,27.46,666.0
17.11,-16.48,17:55:46:552,27.54,666.0
17.64,-19.7,17:55:46:700,26.77,666.0
18.0,-22.41,17:55:46:837,26.35,666.0
17.81,-24.18,17:55:46:986,26.33,666.0
17.67,-24.21,17:55:47:130,27.21,666.0
17.77,-21.49,17:55:47:267,29.22,666.0
17.94,-13.45,17:55:47:426,29.83,666.0
17.49,-7.54,17:55:47:575,31.86,15.82
17.67,8.62,17:55:47:723,31.2,15.69
19.08,20.55,17:55:47:886,34.01,13.69
21.45,29.39,17:55:48:019,36.93,11.79
24.22,34.28,17:55:48:155,34.73,14.6
27.72,39.71,17:55:48:283,36.01,14.11
38.17,48.4,17:55:48:418,31.38,31.42
41.54,52.46,17:55:48:567,30.7,30.12
46.24,55.22,17:55:48:716,35.53,30.42
46.04,55.81,17:55:48:846,48.42,15.71
54.88,65.15,17:55:48:975,30.57,18.46
55.59,63.58,17:55:49:119,36.12,16.13
50.06,55.4,17:55:49:260,50.08,16.85
65.68,62.2,17:55:49:410,28.55,666.0
62.19,60.2,17:55:49:547,41.7,19.21
61.98,57.3,17:55:49:687,46.31,21.81
70.77,60.79,17:55:49:827,34.05,31.46
71.44,59.69,17:55:49:964,38.29,31.54
76.16,60.57,17:55:50:124,34.85,36.99
80.99,62.2,17:55:50:269,28.72,666.0
82.08,64.68,17:55:50:414,27.58,666.0
85.65,67.61,17:55:50:560,25.62,666.0
86.72,68.12,17:55:50:696,26.76,666.0
90.8,66.77,17:55:50:840,21.21,666.0
90.66,70.11,17:55:50:987,26.32,666.0
90.47,69.92,17:55:51:127,26.85,666.0
90.94,66.1,17:55:51:274,23.43,666.0
