elev,shp,time,elb,rie
88.18,50.48,15:05:51:429,9.75,666.0
85.56,40.05,15:05:51:546,18.87,666.0
85.82,35.19,15:05:51:662,14.99,666.0
85.95,30.72,15:05:51:787,11.89,666.0
85.41,20.29,15:05:51:917,16.46,666.0
85.13,12.82,15:05:52:043,16.24,666.0
84.64,4.84,15:05:52:162,16.83,666.0
84.8,-1.31,15:05:52:281,18.12,666.0
84.02,-4.01,15:05:52:409,14.11,666.0
83.69,-8.51,15:05:52:536,14.76,666.0
83.72,-12.81,15:05:52:663,14.32,666.0
83.89,-14.03,15:05:52:784,11.99,666.0
84.06,-16.18,15:05:52:900,11.17,666.0
84.3,-16.68,15:05:53:016,11.45,666.0
84.46,-16.92,15:05:53:138,7.98,666.0
84.31,-16.58,15:05:53:260,8.52,666.0
84.2,-16.03,15:05:53:394,12.15,666.0
84.02,-12.14,15:05:53:518,10.97,666.0
83.81,-6.75,15:05:53:638,15.41,666.0
83.11,-0.47,15:05:53:764,16.95,666.0
83.27,8.33,15:05:53:885,15.04,666.0
84.34,15.16,15:05:54:004,17.64,666.0
84.54,24.31,15:05:54:126,12.58,666.0
84.5,31.91,15:05:54:244,12.38,666.0
85.17,40.65,15:05:54:360,11.42,666.0
84.35,49.05,15:05:54:477,7.35,666.0
85.1,54.94,15:05:54:594,7.11,666.0
82.82,59.36,15:05:54:726,11.56,666.0
81.37,62.72,15:05:54:842,15.71,666.0
81.05,66.39,15:05:54:970,18.61,666.0
81.19,69.08,15:05:55:095,19.14,666.0
68.18,68.93,15:05:55:218,43.55,5.25
81.88,72.02,15:05:55:347,20.15,666.0
84.74,69.02,15:05:55:466,21.09,666.0
86.94,67.24,15:05:55:584,23.5,666.0
86.11,68.58,15:05:55:706,21.01,666.0
86.09,67.36,15:05:55:831,23.56,666.0
86.77,68.37,15:05:55:964,19.35,666.0
86.39,67.23,15:05:56:090,13.96,666.0
86.39,62.84,15:05:56:208,18.24,666.0
85.1,59.29,15:05:56:339,15.64,666.0
86.02,57.52,15:05:56:464,13.44,666.0
85.26,49.36,15:05:56:591,14.24,666.0
87.71,49.63,15:05:56:712,7.43,666.0
85.54,41.42,15:05:56:838,11.87,666.0
83.48,33.65,15:05:56:965,14.36,666.0
84.65,30.17,15:05:57:082,10.47,666.0
85.8,22.36,15:05:57:205,13.58,666.0
86.16,14.98,15:05:57:332,15.3,666.0
86.15,9.98,15:05:57:470,15.73,666.0
86.6,4.76,15:05:57:603,16.0,666.0
87.16,2.29,15:05:57:724,14.06,666.0
87.68,-2.12,15:05:57:848,14.83,666.0
86.55,-6.08,15:05:57:982,12.11,666.0
85.85,-10.61,15:05:58:108,11.34,666.0
85.44,-15.17,15:05:58:237,10.34,666.0
84.77,-17.72,15:05:58:362,3.86,666.0
84.36,-18.46,15:05:58:498,5.04,666.0
84.25,-18.38,15:05:58:627,4.87,666.0
84.24,-17.27,15:05:58:746,11.36,666.0
84.02,-12.74,15:05:58:863,12.58,666.0
84.8,-9.37,15:05:58:981,14.88,666.0
84.1,-3.83,15:05:59:101,14.94,666.0
83.16,4.47,15:05:59:229,15.58,666.0
83.4,10.9,15:05:59:345,15.17,666.0
83.15,18.58,15:05:59:471,15.18,666.0
82.91,28.06,15:05:59:615,13.03,666.0
82.56,35.56,15:05:59:739,14.74,666.0
82.97,42.41,15:05:59:861,15.55,666.0
84.39,52.43,15:05:59:983,10.29,666.0
86.52,58.06,15:06:00:109,9.71,666.0
83.66,63.02,15:06:00:233,15.54,666.0
83.75,63.52,15:06:00:351,17.92,666.0
84.7,67.37,15:06:00:471,16.69,666.0
83.71,68.86,15:06:00:596,18.44,666.0
82.23,69.09,15:06:00:720,24.21,666.0
82.24,68.57,15:06:00:853,20.93,666.0
86.3,70.12,15:06:00:979,19.37,666.0
85.18,68.45,15:06:01:106,22.95,666.0
80.33,60.92,15:06:01:231,33.24,44.37
85.84,67.79,15:06:01:349,20.28,666.0
83.33,64.85,15:06:01:475,18.73,666.0
83.44,61.97,15:06:01:599,19.95,666.0
83.93,60.8,15:06:01:732,24.81,666.0
84.5,58.74,15:06:01:859,15.06,666.0
85.22,47.45,15:06:01:986,16.75,666.0
86.97,49.78,15:06:02:110,8.51,666.0
87.11,41.23,15:06:02:226,11.83,666.0
86.17,38.88,15:06:02:350,17.33,666.0
85.66,31.93,15:06:02:466,12.02,666.0
85.83,29.2,15:06:02:589,11.02,666.0
86.72,19.39,15:06:02:710,13.52,666.0
85.84,10.12,15:06:02:831,17.42,666.0
85.99,7.51,15:06:02:956,15.96,666.0
85.82,2.12,15:06:03:072,14.8,666.0
85.43,-3.01,15:06:03:197,12.94,666.0
85.27,-6.89,15:06:03:316,13.53,666.0
85.48,-9.42,15:06:03:436,10.34,666.0
85.27,-13.83,15:06:03:561,11.06,666.0
85.31,-14.49,15:06:03:698,8.48,666.0
85.06,-15.45,15:06:03:834,12.9,666.0
85.14,-14.59,15:06:03:960,10.72,666.0
85.01,-12.02,15:06:04:087,10.92,666.0
84.67,-7.6,15:06:04:215,12.45,666.0
84.63,-1.33,15:06:04:340,15.34,666.0
85.14,5.5,15:06:04:468,17.27,666.0
85.25,14.37,15:06:04:596,15.26,666.0
85.16,22.13,15:06:04:725,14.26,666.0
84.72,29.07,15:06:04:849,13.32,666.0
85.2,41.79,15:06:04:973,9.51,666.0
84.22,49.51,15:06:05:093,11.3,666.0
86.04,56.85,15:06:05:216,7.72,666.0
85.87,60.63,15:06:05:337,10.23,666.0
83.82,63.58,15:06:05:475,12.57,666.0
84.06,66.53,15:06:05:595,15.6,666.0
82.2,64.26,15:06:05:714,21.7,666.0
78.56,65.05,15:06:05:840,30.57,28.63
60.69,59.06,15:06:05:964,60.52,10.25
87.12,70.28,15:06:06:092,15.33,666.0
87.64,65.85,15:06:06:217,29.33,666.0
87.79,63.88,15:06:06:332,29.82,666.0
92.21,69.88,15:06:06:449,11.94,666.0
89.64,65.87,15:06:06:574,16.49,666.0
88.06,65.23,15:06:06:710,17.42,666.0
84.54,60.85,15:06:06:830,21.4,666.0
84.04,60.72,15:06:06:953,20.76,666.0
85.31,57.33,15:06:07:074,12.96,666.0
85.26,47.96,15:06:07:197,16.77,666.0
86.87,49.31,15:06:07:319,10.51,666.0
84.17,40.08,15:06:07:445,16.44,666.0
84.65,33.49,15:06:07:571,10.66,666.0
83.65,27.54,15:06:07:708,11.1,666.0
83.41,16.76,15:06:07:837,13.88,666.0
82.55,8.13,15:06:07:967,17.09,666.0
82.36,3.9,15:06:08:089,15.74,666.0
83.05,-1.24,15:06:08:211,14.52,666.0
83.12,-3.92,15:06:08:328,9.51,666.0
82.73,-7.2,15:06:08:452,9.76,666.0
82.19,-8.88,15:06:08:571,7.19,666.0
81.09,-11.47,15:06:08:696,10.52,666.0
80.35,-11.79,15:06:08:819,11.01,666.0
80.09,-11.41,15:06:08:940,11.6,666.0
79.78,-10.55,15:06:09:069,13.12,666.0
80.15,-7.74,15:06:09:196,11.06,666.0
80.87,-3.68,15:06:09:320,12.94,666.0
80.9,0.25,15:06:09:448,16.74,666.0
81.05,7.32,15:06:09:564,15.49,666.0
81.3,12.97,15:06:09:683,15.54,666.0
82.68,24.83,15:06:09:808,11.59,666.0
82.77,31.65,15:06:09:937,10.25,666.0
81.7,34.2,15:06:10:065,13.43,666.0
82.92,40.09,15:06:10:190,12.83,666.0
82.02,42.89,15:06:10:318,18.15,666.0
84.2,53.5,15:06:10:442,10.11,666.0
84.62,56.72,15:06:10:563,11.66,666.0
83.33,61.09,15:06:10:689,22.07,666.0
83.24,65.58,15:06:10:825,14.97,666.0
81.77,66.67,15:06:10:951,18.32,666.0
81.46,69.64,15:06:11:072,18.62,666.0
80.5,68.79,15:06:11:191,20.85,666.0
80.98,71.18,15:06:11:308,18.0,666.0
82.68,66.94,15:06:11:433,24.42,666.0
83.59,68.64,15:06:11:561,23.23,666.0
84.23,67.77,15:06:11:682,22.1,666.0
85.4,69.91,15:06:11:801,17.63,666.0
82.44,65.12,15:06:11:938,24.17,666.0
85.72,67.07,15:06:12:073,16.53,666.0
85.57,65.27,15:06:12:202,16.15,666.0
84.64,62.63,15:06:12:330,15.63,666.0
85.39,59.91,15:06:12:448,14.63,666.0
88.49,57.48,15:06:12:581,8.08,666.0
85.11,55.56,15:06:12:700,10.41,666.0
85.41,48.09,15:06:12:818,8.69,666.0
83.67,39.73,15:06:12:945,11.12,666.0
82.78,32.57,15:06:13:070,10.2,666.0
83.42,24.98,15:06:13:200,10.82,666.0
83.1,17.14,15:06:13:322,14.33,666.0
82.41,11.57,15:06:13:452,14.52,666.0
82.11,3.81,15:06:13:581,17.53,666.0
82.91,2.14,15:06:13:704,13.4,666.0
83.34,-1.01,15:06:13:833,12.92,666.0
84.24,-5.48,15:06:13:972,11.68,666.0
84.33,-9.19,15:06:14:098,12.61,666.0
83.9,-10.31,15:06:14:219,10.52,666.0
83.62,-10.72,15:06:14:339,8.34,666.0
83.3,-10.86,15:06:14:466,9.54,666.0
83.17,-8.65,15:06:14:607,10.42,666.0
83.82,-4.17,15:06:14:730,14.82,666.0
84.22,-0.48,15:06:14:855,16.19,666.0
84.45,6.95,15:06:14:974,15.91,666.0
83.93,15.06,15:06:15:101,17.88,666.0
83.81,20.89,15:06:15:217,18.5,666.0
83.66,29.92,15:06:15:338,15.16,666.0
84.51,41.76,15:06:15:463,8.04,666.0
85.2,47.52,15:06:15:599,12.03,666.0
86.5,52.39,15:06:15:724,10.03,666.0
87.33,59.4,15:06:15:842,8.74,666.0
86.11,61.19,15:06:15:959,12.37,666.0
85.63,67.95,15:06:16:084,11.69,666.0
82.35,67.66,15:06:16:215,17.11,666.0
82.34,68.7,15:06:16:334,19.44,666.0
79.48,69.04,15:06:16:457,20.94,666.0
83.85,73.87,15:06:16:576,12.98,666.0
85.06,73.31,15:06:16:698,16.45,666.0
84.52,72.63,15:06:16:826,17.6,666.0
86.41,70.15,15:06:16:946,19.14,666.0
86.08,68.13,15:06:17:060,23.45,666.0
86.37,66.63,15:06:17:191,18.83,666.0
86.6,66.27,15:06:17:315,15.46,666.0
86.06,64.06,15:06:17:436,16.96,666.0
85.37,60.39,15:06:17:562,17.05,666.0
84.87,56.06,15:06:17:683,18.6,666.0
90.03,51.78,15:06:17:819,13.12,666.0
88.71,49.95,15:06:17:946,7.72,666.0
88.0,41.15,15:06:18:069,9.66,666.0
86.11,36.25,15:06:18:198,12.54,666.0
87.3,35.61,15:06:18:322,9.43,666.0
87.13,26.51,15:06:18:449,11.23,666.0
85.09,14.9,15:06:18:568,13.36,666.0
83.91,7.28,15:06:18:693,13.55,666.0
83.01,1.91,15:06:18:819,13.51,666.0
82.79,-3.69,15:06:18:949,12.01,666.0
82.99,-8.43,15:06:19:074,12.83,666.0
82.64,-9.46,15:06:19:206,8.59,666.0
82.57,-9.37,15:06:19:326,8.29,666.0
82.36,-9.16,15:06:19:448,9.26,666.0
82.23,-8.26,15:06:19:575,11.6,666.0
82.0,-4.55,15:06:19:700,15.01,666.0
82.04,2.35,15:06:19:837,14.6,666.0
80.67,9.74,15:06:19:962,16.57,666.0
80.42,18.19,15:06:20:081,14.31,666.0
79.47,29.77,15:06:20:202,12.52,666.0
81.57,43.66,15:06:20:343,9.28,666.0
78.99,44.82,15:06:20:471,17.89,666.0
81.93,58.2,15:06:20:595,15.65,666.0
80.29,62.61,15:06:20:724,13.5,666.0
82.29,66.24,15:06:20:851,12.79,666.0
80.65,68.77,15:06:20:970,17.78,666.0
61.18,69.8,15:06:21:090,48.79,-0.1
80.11,67.91,15:06:21:215,26.13,666.0
81.77,68.63,15:06:21:330,27.47,666.0
83.5,69.1,15:06:21:461,21.96,666.0
85.4,67.86,15:06:21:576,20.65,666.0
86.21,67.82,15:06:21:694,19.28,666.0
85.91,65.12,15:06:21:823,25.6,666.0
87.99,65.11,15:06:21:946,13.1,666.0
85.64,61.12,15:06:22:066,20.24,666.0
87.24,59.27,15:06:22:197,14.92,666.0
90.26,50.51,15:06:22:316,12.87,666.0
88.43,49.73,15:06:22:442,8.28,666.0
85.18,37.25,15:06:22:567,15.9,666.0
87.54,35.33,15:06:22:690,7.93,666.0
88.11,24.19,15:06:22:817,14.24,666.0
88.8,17.85,15:06:22:935,14.91,666.0
88.83,12.21,15:06:23:052,14.22,666.0
89.06,4.26,15:06:23:178,17.99,666.0
89.37,-1.12,15:06:23:307,16.09,666.0
89.48,-5.94,15:06:23:430,13.11,666.0
89.77,-9.61,15:06:23:556,12.31,666.0
89.36,-12.36,15:06:23:675,10.68,666.0
88.94,-14.54,15:06:23:796,10.87,666.0
88.85,-14.02,15:06:23:917,10.23,666.0
88.75,-12.8,15:06:24:043,10.47,666.0
88.46,-8.94,15:06:24:160,11.7,666.0
87.9,-5.07,15:06:24:291,13.86,666.0
87.06,1.09,15:06:24:421,16.87,666.0
87.08,8.88,15:06:24:542,15.55,666.0
87.2,15.35,15:06:24:659,16.93,666.0
87.35,21.29,15:06:24:789,16.34,666.0
86.81,28.98,15:06:24:921,14.89,666.0
86.87,39.89,15:06:25:046,10.43,666.0
86.87,48.41,15:06:25:164,8.59,666.0
87.1,50.35,15:06:25:283,9.22,666.0
87.07,56.07,15:06:25:407,7.72,666.0
87.45,61.64,15:06:25:545,8.03,666.0
86.71,64.91,15:06:25:666,11.2,666.0
84.55,69.24,15:06:25:810,14.56,666.0
82.72,69.88,15:06:25:934,18.37,666.0
81.34,70.28,15:06:26:061,21.54,666.0
82.48,73.54,15:06:26:181,16.25,666.0
84.38,75.81,15:06:26:303,13.24,666.0
83.99,74.78,15:06:26:430,19.69,666.0
84.42,74.49,15:06:26:564,20.55,666.0
84.07,73.71,15:06:26:701,20.68,666.0
75.44,66.42,15:06:26:828,32.47,22.12
87.18,70.81,15:06:26:955,7.24,666.0
85.06,66.4,15:06:27:085,18.18,666.0
85.27,62.01,15:06:27:213,17.18,666.0
88.85,59.07,15:06:27:329,10.43,666.0
86.0,50.17,15:06:27:455,17.54,666.0
88.66,49.38,15:06:27:575,10.46,666.0
86.09,41.51,15:06:27:700,19.32,666.0
85.54,36.45,15:06:27:821,18.23,666.0
87.21,31.77,15:06:27:952,12.55,666.0
86.82,21.96,15:06:28:071,15.52,666.0
85.3,14.3,15:06:28:198,17.55,666.0
84.67,7.55,15:06:28:317,16.94,666.0
83.68,2.37,15:06:28:436,15.0,666.0
83.62,-3.39,15:06:28:566,15.03,666.0
83.63,-6.7,15:06:28:687,12.77,666.0
83.88,-10.55,15:06:28:808,12.99,666.0
83.98,-12.4,15:06:28:939,12.07,666.0
83.72,-12.49,15:06:29:069,11.57,666.0
83.72,-11.49,15:06:29:197,14.27,666.0
83.58,-8.64,15:06:29:326,14.42,666.0
82.84,0.17,15:06:29:469,15.42,666.0
83.47,5.82,15:06:29:597,18.24,666.0
84.31,13.57,15:06:29:718,15.97,666.0
85.34,24.96,15:06:29:850,12.03,666.0
86.2,33.39,15:06:29:976,9.45,666.0
87.28,40.9,15:06:30:098,10.08,666.0
85.95,41.68,15:06:30:220,14.04,666.0
88.97,52.19,15:06:30:349,7.68,666.0
89.32,57.3,15:06:30:470,9.3,666.0
87.53,62.97,15:06:30:599,14.0,666.0
87.08,66.19,15:06:30:740,14.1,666.0
84.83,68.51,15:06:30:869,19.84,666.0
84.64,69.42,15:06:30:996,22.51,666.0
85.54,71.28,15:06:31:116,16.76,666.0
85.84,69.8,15:06:31:249,20.62,666.0
86.72,70.39,15:06:31:376,17.13,666.0
86.45,69.7,15:06:31:499,20.85,666.0
87.18,69.47,15:06:31:619,20.85,666.0
86.6,69.06,15:06:31:747,21.42,666.0
86.3,66.47,15:06:31:867,34.77,68.68
86.43,63.74,15:06:31:998,21.98,666.0
86.74,61.24,15:06:32:120,20.9,666.0
87.05,57.81,15:06:32:244,15.71,666.0
89.67,53.71,15:06:32:376,10.75,666.0
90.41,44.67,15:06:32:500,9.74,666.0
88.74,34.57,15:06:32:618,17.03,666.0
88.5,30.34,15:06:32:737,12.47,666.0
89.36,22.39,15:06:32:871,14.18,666.0
89.21,15.8,15:06:32:994,13.62,666.0
88.72,8.51,15:06:33:120,14.13,666.0
88.21,3.06,15:06:33:259,12.72,666.0
86.68,-2.84,15:06:33:377,14.23,666.0
86.56,-5.79,15:06:33:502,13.53,666.0
86.36,-8.83,15:06:33:647,12.13,666.0
86.35,-9.33,15:06:33:774,11.34,666.0
86.21,-9.16,15:06:33:911,11.01,666.0
86.3,-9.04,15:06:34:035,11.22,666.0
86.22,-8.19,15:06:34:164,12.24,666.0
86.13,-5.89,15:06:34:287,14.12,666.0
85.58,0.68,15:06:34:415,15.9,666.0
84.95,12.0,15:06:34:544,12.99,666.0
84.41,19.97,15:06:34:663,15.99,666.0
84.4,25.46,15:06:34:789,17.28,666.0
83.82,35.55,15:06:34:910,10.57,666.0
83.08,43.84,15:06:35:034,13.73,666.0
85.05,49.79,15:06:35:167,11.77,666.0
85.83,56.85,15:06:35:290,8.08,666.0
86.32,60.63,15:06:35:417,9.04,666.0
84.8,62.88,15:06:35:531,11.98,666.0
82.91,65.54,15:06:35:654,17.16,666.0
82.84,66.32,15:06:35:778,29.34,666.0
83.16,69.21,15:06:35:908,18.49,666.0
84.15,70.11,15:06:36:033,21.42,666.0
84.86,70.07,15:06:36:157,18.2,666.0
84.47,68.13,15:06:36:280,23.69,666.0
86.06,69.13,15:06:36:400,20.11,666.0
83.47,66.3,15:06:36:525,23.61,666.0
85.5,65.65,15:06:36:645,20.56,666.0
86.27,65.02,15:06:36:775,18.1,666.0
88.45,64.07,15:06:36:897,12.67,666.0
87.46,60.64,15:06:37:023,19.19,666.0
86.1,56.21,15:06:37:151,20.91,666.0
88.23,53.65,15:06:37:267,14.93,666.0
88.52,54.59,15:06:37:380,10.27,666.0
88.18,47.1,15:06:37:497,9.52,666.0
87.04,37.72,15:06:37:655,13.69,666.0
87.17,34.57,15:06:37:780,8.72,666.0
86.69,26.61,15:06:37:903,11.56,666.0
85.99,18.79,15:06:38:033,14.72,666.0
85.74,12.16,15:06:38:160,13.77,666.0
84.74,5.06,15:06:38:277,17.6,666.0
84.84,0.5,15:06:38:400,17.22,666.0
85.48,-1.93,15:06:38:515,15.93,666.0
86.27,-5.03,15:06:38:635,14.23,666.0
86.36,-7.12,15:06:38:766,12.5,666.0
86.02,-7.2,15:06:38:893,10.88,666.0
86.06,-7.13,15:06:39:017,11.33,666.0
85.91,-6.94,15:06:39:140,12.01,666.0
85.41,-3.94,15:06:39:268,17.74,666.0
84.9,1.27,15:06:39:395,17.82,666.0
84.04,10.29,15:06:39:520,17.01,666.0
83.35,18.64,15:06:39:637,18.19,666.0
83.85,27.31,15:06:39:756,15.07,666.0
83.9,34.89,15:06:39:880,10.76,666.0
82.42,39.41,15:06:40:006,28.31,666.0
84.28,49.36,15:06:40:137,10.07,666.0
86.67,56.71,15:06:40:261,7.63,666.0
84.05,56.31,15:06:40:379,13.66,666.0
83.9,60.91,15:06:40:497,16.51,666.0
83.0,65.02,15:06:40:619,16.2,666.0
83.07,68.41,15:06:40:747,26.87,666.0
83.27,72.39,15:06:40:880,16.25,666.0
85.41,71.64,15:06:40:996,13.76,666.0
85.26,70.44,15:06:41:123,16.01,666.0
85.18,70.22,15:06:41:263,19.42,666.0
86.62,67.6,15:06:41:388,20.21,666.0
86.24,66.38,15:06:41:511,20.33,666.0
87.33,66.81,15:06:41:645,19.54,666.0
86.43,65.72,15:06:41:763,20.09,666.0
86.16,65.44,15:06:41:895,17.11,666.0
85.32,59.11,15:06:42:022,19.85,666.0
85.77,60.94,15:06:42:141,29.09,666.0
85.18,57.95,15:06:42:267,18.35,666.0
84.72,49.79,15:06:42:399,22.21,666.0
84.18,45.36,15:06:42:532,18.77,666.0
86.69,47.27,15:06:42:652,6.73,666.0
84.62,42.28,15:06:42:783,10.32,666.0
82.71,34.23,15:06:42:909,17.58,666.0
83.67,31.08,15:06:43:037,10.65,666.0
84.35,25.15,15:06:43:179,10.96,666.0
83.91,14.15,15:06:43:319,16.2,666.0
83.88,7.8,15:06:43:449,14.75,666.0
83.12,3.17,15:06:43:573,14.74,666.0
83.01,-0.96,15:06:43:715,13.8,666.0
82.77,-2.15,15:06:43:855,9.56,666.0
82.62,-3.67,15:06:43:981,9.9,666.0
82.68,-2.73,15:06:44:105,9.59,666.0
82.78,-1.37,15:06:44:234,12.47,666.0
82.78,2.07,15:06:44:367,16.39,666.0
82.69,7.79,15:06:44:486,14.97,666.0
82.88,14.87,15:06:44:607,14.7,666.0
82.42,20.39,15:06:44:736,18.49,666.0
84.37,32.1,15:06:44:897,10.56,666.0
85.12,43.51,15:06:45:050,14.98,666.0
80.81,46.46,15:06:45:189,18.19,666.0
85.51,56.66,15:06:45:321,8.44,666.0
83.15,60.36,15:06:45:482,13.14,666.0
81.79,62.38,15:06:45:632,14.72,666.0
79.95,67.47,15:06:45:773,18.91,666.0
80.7,73.93,15:06:45:915,15.71,666.0
85.64,71.12,15:06:46:067,10.02,666.0
82.78,67.27,15:06:46:211,31.68,67.74
83.34,67.62,15:06:46:354,23.35,666.0
87.2,66.95,15:06:46:512,10.17,666.0
90.73,67.8,15:06:46:646,1.59,666.0
82.16,57.43,15:06:46:788,21.34,666.0
86.79,53.52,15:06:46:922,11.34,666.0
86.42,50.73,15:06:47:058,8.72,666.0
85.22,43.46,15:06:47:202,9.1,666.0
86.56,37.0,15:06:47:337,7.15,666.0
86.39,31.82,15:06:47:467,7.96,666.0
86.07,22.45,15:06:47:605,14.0,666.0
86.14,18.05,15:06:47:734,13.75,666.0
86.48,9.93,15:06:47:871,16.39,666.0
86.46,5.03,15:06:48:022,15.06,666.0
86.79,-0.14,15:06:48:156,13.58,666.0
86.8,-6.32,15:06:48:300,9.3,666.0
86.95,-10.81,15:06:48:433,10.94,666.0
87.74,-13.59,15:06:48:575,10.25,666.0
87.78,-15.15,15:06:48:706,9.78,666.0
87.4,-15.16,15:06:48:843,9.91,666.0
86.6,-12.07,15:06:48:971,14.94,666.0
85.39,-7.1,15:06:49:095,13.96,666.0
83.93,3.78,15:06:49:233,16.15,666.0
83.36,12.49,15:06:49:361,16.29,666.0
84.36,19.87,15:06:49:487,13.73,666.0
84.63,26.96,15:06:49:619,13.81,666.0
85.47,36.64,15:06:49:760,9.84,666.0
85.97,40.55,15:06:49:887,15.3,666.0
88.75,51.7,15:06:50:022,8.69,666.0
89.24,58.16,15:06:50:148,9.19,666.0
87.28,62.13,15:06:50:272,14.67,666.0
85.75,65.27,15:06:50:397,16.74,666.0
75.6,66.59,15:06:50:531,34.81,11.81
85.3,72.92,15:06:50:666,15.35,666.0
85.98,69.31,15:06:50:793,17.39,666.0
85.37,68.55,15:06:50:935,17.51,666.0
85.67,69.02,15:06:51:067,19.33,666.0
85.74,65.19,15:06:51:195,23.89,666.0
86.98,62.31,15:06:51:320,22.43,666.0
87.15,56.03,15:06:51:461,16.22,666.0
89.0,51.81,15:06:51:602,9.16,666.0
88.11,43.04,15:06:51:730,9.77,666.0
86.41,32.23,15:06:51:861,16.39,666.0
87.36,28.4,15:06:51:988,11.31,666.0
87.38,16.99,15:06:52:125,14.42,666.0
86.25,2.89,15:06:52:266,17.49,666.0
86.99,-0.86,15:06:52:404,14.72,666.0
87.68,-7.91,15:06:52:541,15.01,666.0
88.61,-13.1,15:06:52:668,13.21,666.0
88.79,-16.96,15:06:52:801,12.4,666.0
88.6,-19.1,15:06:52:933,10.56,666.0
88.53,-19.41,15:06:53:076,9.85,666.0
88.33,-19.75,15:06:53:215,10.63,666.0
88.19,-19.82,15:06:53:354,10.98,666.0
88.14,-19.49,15:06:53:480,11.1,666.0
88.07,-19.36,15:06:53:627,10.6,666.0
87.91,-18.99,15:06:53:771,11.13,666.0
87.65,-18.83,15:06:53:902,11.39,666.0
87.41,-18.89,15:06:54:030,12.04,666.0
87.23,-18.82,15:06:54:156,12.07,666.0
87.18,-18.6,15:06:54:283,11.98,666.0
86.99,-18.23,15:06:54:402,12.07,666.0
86.88,-17.91,15:06:54:525,12.14,666.0
86.78,-18.01,15:06:54:650,12.19,666.0
86.8,-17.84,15:06:54:767,11.74,666.0
86.52,-17.93,15:06:54:904,11.55,666.0
86.33,-18.13,15:06:55:028,10.68,666.0
86.22,-18.24,15:06:55:155,10.99,666.0
86.11,-18.13,15:06:55:284,10.28,666.0
85.79,-18.33,15:06:55:411,10.45,666.0
85.7,-18.42,15:06:55:536,10.72,666.0
85.64,-18.65,15:06:55:665,10.67,666.0
85.55,-18.54,15:06:55:794,10.33,666.0
85.54,-18.6,15:06:55:922,10.96,666.0
85.38,-18.64,15:06:56:055,11.26,666.0
85.33,-18.1,15:06:56:179,11.3,666.0
85.32,-17.96,15:06:56:305,11.77,666.0
85.38,-17.81,15:06:56:433,11.79,666.0
85.38,-17.64,15:06:56:570,11.04,666.0
85.32,-17.77,15:06:56:701,11.06,666.0
85.21,-17.76,15:06:56:818,11.06,666.0
85.07,-17.57,15:06:56:936,10.78,666.0
84.96,-17.48,15:06:57:384,10.41,666.0
84.92,-17.61,15:06:57:514,10.26,666.0
84.81,-17.82,15:06:57:637,10.24,666.0
84.67,-17.78,15:06:57:775,10.22,666.0
84.46,-17.74,15:06:57:896,10.28,666.0
84.36,-18.02,15:06:58:031,4.03,666.0
84.18,-18.18,15:06:58:167,10.08,666.0
84.17,-18.38,15:06:58:297,10.38,666.0
84.13,-18.35,15:06:58:438,10.62,666.0
84.08,-18.3,15:06:58:568,10.4,666.0
84.04,-18.34,15:06:58:685,10.51,666.0
84.08,-18.31,15:06:58:814,10.41,666.0
84.11,-19.01,15:06:58:934,10.63,666.0
84.06,-19.06,15:06:59:063,11.06,666.0
84.07,-18.54,15:06:59:184,11.05,666.0
84.31,-18.56,15:06:59:306,11.89,666.0
85.02,-18.55,15:06:59:432,12.69,666.0
86.48,-18.11,15:06:59:561,11.19,666.0
86.95,-18.28,15:06:59:699,11.2,666.0
87.11,-18.2,15:06:59:832,11.25,666.0
87.25,-18.01,15:06:59:960,10.91,666.0
87.59,-18.19,15:07:00:102,10.23,666.0
87.67,-18.04,15:07:00:221,10.13,666.0
87.71,-18.06,15:07:00:334,9.92,666.0
87.79,-17.79,15:07:00:453,9.42,666.0
87.68,-17.64,15:07:00:579,9.78,666.0
87.67,-17.83,15:07:00:711,9.58,666.0
87.94,-17.71,15:07:00:836,9.2,666.0
87.73,-17.45,15:07:00:963,9.36,666.0
87.64,-17.73,15:07:01:084,9.68,666.0
87.48,-17.65,15:07:01:200,9.49,666.0
87.38,-17.69,15:07:01:323,9.42,666.0
87.22,-17.75,15:07:01:447,9.3,666.0
87.13,-17.7,15:07:01:583,9.47,666.0
87.22,-17.89,15:07:01:719,9.6,666.0
87.32,-17.53,15:07:01:854,9.76,666.0
87.1,-17.63,15:07:01:987,9.26,666.0
87.12,-17.23,15:07:02:111,9.52,666.0
87.01,-17.61,15:07:02:243,9.82,666.0
86.89,-17.42,15:07:02:368,9.71,666.0
86.84,-17.25,15:07:02:496,9.19,666.0
86.72,-17.37,15:07:02:629,9.66,666.0
86.66,-17.37,15:07:02:766,9.73,666.0
86.63,-17.43,15:07:02:898,9.8,666.0
86.53,-17.33,15:07:03:021,9.74,666.0
86.53,-17.28,15:07:03:146,10.14,666.0
86.38,-17.53,15:07:03:265,10.13,666.0
86.36,-17.66,15:07:03:382,9.81,666.0
86.33,-17.66,15:07:03:519,9.45,666.0
86.24,-17.74,15:07:03:659,9.53,666.0
86.1,-18.14,15:07:03:781,9.79,666.0
86.01,-18.28,15:07:03:900,9.95,666.0
85.98,-18.1,15:07:04:024,9.34,666.0
85.93,-18.14,15:07:04:161,9.37,666.0
85.68,-17.98,15:07:04:288,9.41,666.0
85.52,-18.33,15:07:04:408,9.37,666.0
