elev,shp,time,elb,rie
78.29,-0.79,14:59:57:186,12.37,666.0
79.31,-4.6,14:59:57:331,10.82,666.0
80.89,-11.75,14:59:57:472,17.09,666.0
80.6,-13.19,14:59:57:600,13.04,666.0
81.32,-15.53,14:59:57:745,13.03,666.0
82.42,-17.4,14:59:57:888,11.28,666.0
81.8,-17.43,14:59:58:039,10.82,666.0
83.57,-19.07,14:59:58:164,11.81,666.0
83.24,-20.27,14:59:58:285,17.21,666.0
83.85,-20.51,14:59:58:410,21.58,666.0
83.45,-2.66,14:59:58:538,8.22,666.0
81.52,2.57,14:59:58:657,11.3,666.0
81.56,6.49,14:59:58:779,12.81,666.0
81.72,12.18,14:59:58:909,15.61,666.0
82.95,16.99,14:59:59:033,13.96,666.0
85.19,24.36,14:59:59:162,10.85,666.0
85.08,28.96,14:59:59:283,12.72,666.0
84.7,36.27,14:59:59:407,10.83,666.0
83.27,42.21,14:59:59:528,11.66,666.0
82.92,46.45,14:59:59:645,11.89,666.0
84.14,48.47,14:59:59:762,10.07,666.0
83.18,50.6,14:59:59:879,12.76,666.0
83.93,53.23,14:59:59:998,14.66,666.0
87.06,59.17,15:00:00:117,8.47,666.0
84.85,59.95,15:00:00:241,12.46,666.0
82.13,61.38,15:00:00:360,15.09,666.0
82.75,65.64,15:00:00:479,12.16,666.0
81.59,67.64,15:00:00:594,10.9,666.0
85.4,66.21,15:00:00:711,12.97,666.0
84.83,67.71,15:00:00:829,10.5,666.0
73.77,57.23,15:00:00:958,32.64,39.16
79.48,61.85,15:00:01:077,17.67,666.0
81.21,62.34,15:00:01:201,17.61,666.0
85.07,58.78,15:00:01:321,14.18,666.0
84.73,57.8,15:00:01:440,14.2,666.0
84.47,51.68,15:00:01:556,12.83,666.0
83.78,44.2,15:00:01:678,18.65,666.0
83.04,41.24,15:00:01:797,14.55,666.0
83.61,32.71,15:00:01:917,18.43,666.0
84.1,31.26,15:00:02:034,13.07,666.0
84.68,27.35,15:00:02:149,13.15,666.0
84.3,21.23,15:00:02:274,16.77,666.0
83.65,17.72,15:00:02:396,17.49,666.0
83.46,14.38,15:00:02:512,15.54,666.0
83.57,10.77,15:00:02:629,15.04,666.0
84.24,6.12,15:00:02:743,12.01,666.0
84.86,3.1,15:00:02:870,12.83,666.0
85.18,-1.84,15:00:02:999,12.76,666.0
85.03,-4.73,15:00:03:132,12.14,666.0
85.5,-19.99,15:00:03:251,30.59,-102.4
85.48,-11.69,15:00:03:379,11.03,666.0
85.75,-18.57,15:00:03:507,19.85,666.0
84.65,-18.84,15:00:03:632,14.89,666.0
